,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
154629,ORD-102001,Pralines Gift Box,2023-07-18,17.8,3.22,98.08,176,566.72
154630,ORD-146984,Mixed Assortment Box,2023-07-18,16.3,11.35,28.99,69,783.15
154632,ORD-097639,Mint Dark Bar,2023-07-18,6.2,3.02,40.36,78,235.56
154638,ORD-146614,Milk Classic Bar,2023-07-18,16.3,2.62,171.42,195,510.90000000000003
154640,ORD-169782,Choco Coins Bag,2023-07-18,19.4,2.68,110.02,316,846.88
154647,ORD-100269,Almond Crunch Bar,2023-07-18,6.4,4.05,61.19,143,579.15
154649,ORD-097384,Mint Dark Bar,2023-07-18,10.3,18.55,33.79,18,333.90000000000003
154657,ORD-042632,Milk Classic Bar,2023-07-18,20.0,16.79,55.26,29,486.90999999999997
154662,ORD-025483,Truffle Gift Box,2023-07-18,14.1,3.27,114.84,185,604.95
154670,ORD-094892,70% Dark Bar,2023-07-18,9.3,3.36,51.66,91,305.76
154671,ORD-112424,Mixed Assortment Box,2023-07-18,12.4,18.06,169.24,118,2131.08
154673,ORD-128460,70% Dark Bar,2023-07-18,24.1,12.16,146.69,67,814.72
154674,ORD-134946,70% Dark Bar,2023-07-18,5.0,13.1,55.08,32,419.2
154707,ORD-137749,Milk Classic Bar,2023-07-18,7.4,11.85,73.02,42,497.7
154724,ORD-005319,Truffle Gift Box,2023-07-18,11.0,3.26,266.04,453,1476.78
154726,ORD-159473,Choco Coins Bag,2023-07-18,13.7,13.02,53.8,91,1184.82
154732,ORD-003584,White Choco Bar,2023-07-18,9.4,14.99,223.38,68,1019.32
154733,ORD-019418,Salted Caramel Bar,2023-07-18,20.6,2.54,233.62,248,629.92
154735,ORD-043995,70% Dark Bar,2023-07-18,18.5,3.51,84.11,152,533.52
154736,ORD-012141,Mixed Assortment Box,2023-07-18,24.9,11.33,36.1,115,1302.95
154737,ORD-009758,85% Dark Bar,2023-07-18,19.9,17.15,77.87,38,651.6999999999999
154740,ORD-078318,70% Dark Bar,2023-07-18,20.3,2.43,72.74,177,430.11
154746,ORD-070578,70% Dark Bar,2023-07-18,8.1,2.73,54.37,138,376.74
154751,ORD-075282,Hazelnut Milk Bar,2023-07-18,22.2,2.93,129.17,291,852.63
154758,ORD-061270,85% Dark Bar,2023-07-18,1.6,3.15,89.65,82,258.3
154771,ORD-165924,Mixed Assortment Box,2023-07-18,21.0,3.15,113.47,348,1096.2
154785,ORD-065972,Almond Crunch Bar,2023-07-18,10.2,17.76,119.19,68,1207.68
154797,ORD-173180,70% Dark Bar,2023-07-18,14.6,2.61,82.66,184,480.23999999999995
154800,ORD-154399,70% Dark Bar,2023-07-18,5.8,3.04,94.0,405,1231.2
154813,ORD-071365,Mixed Assortment Box,2023-07-18,14.14,17.4,273.94,181,3149.3999999999996
154823,ORD-086346,Truffle Gift Box,2023-07-18,21.4,3.26,45.5,165,537.9
154825,ORD-131888,70% Dark Bar,2023-07-18,13.6,3.04,115.96,104,316.16
154829,ORD-085577,Mixed Assortment Box,2023-07-18,17.8,3.84,70.48,291,1117.44
154845,ORD-166069,70% Dark Bar,2023-07-19,2.2,3.64,69.38,100,364.0
154846,ORD-150971,Mint Dark Bar,2023-07-19,21.4,3.1,161.06,209,647.9
154847,ORD-153513,70% Dark Bar,2023-07-19,18.3,3.37,218.77,264,889.6800000000001
154849,ORD-192670,70% Dark Bar,2023-07-19,9.5,2.44,97.18,163,397.71999999999997
154850,ORD-113613,Truffle Gift Box,2023-07-19,11.4,2.6,79.81,241,626.6
154853,ORD-096842,Almond Crunch Bar,2023-07-19,6.4,2.95,18.28,123,362.85
154854,ORD-135443,Almond Crunch Bar,2023-07-19,14.8,2.77,49.34,185,512.45
154855,ORD-047419,Pralines Gift Box,2023-07-19,15.3,4.36,156.39,150,654.0
154860,ORD-198415,70% Dark Bar,2023-07-19,23.0,3.38,99.11,152,513.76
154867,ORD-126677,Choco Coins Bag,2023-07-19,8.6,3.26,35.86,136,443.35999999999996
154870,ORD-055552,70% Dark Bar,2023-07-19,10.0,3.29,110.54,149,490.21
154873,ORD-086460,70% Dark Bar,2023-07-19,12.7,12.15,189.16,89,1081.3500000000001
154875,ORD-094369,Mint Dark Bar,2023-07-19,2.4,3.39,69.21,76,257.64
154877,ORD-083894,Milk Classic Bar,2023-07-19,19.9,4.23,43.65,93,393.39000000000004
154878,ORD-005899,Truffle Gift Box,2023-07-19,7.6,3.69,88.09,216,797.04
154882,ORD-117082,70% Dark Bar,2023-07-19,10.4,2.67,89.84,110,293.7
154884,ORD-160874,Truffle Gift Box,2023-07-19,4.4,3.97,80.37,-180,-714.6
154890,ORD-084292,Pralines Gift Box,2023-07-19,11.2,13.7,32.71,32,438.4
154902,ORD-023810,70% Dark Bar,2023-07-19,22.7,16.72,191.01,54,902.8799999999999
154920,ORD-041894,Milk Classic Bar,2023-07-19,6.9,2.93,50.24,166,486.38000000000005
154922,ORD-140721,Mixed Assortment Box,2023-07-19,19.1,3.18,87.93,274,871.32
154923,ORD-011732,Truffle Gift Box,2023-07-19,14.7,3.93,223.62,327,1285.1100000000001
154926,ORD-093807,Mixed Assortment Box,2023-07-19,10.4,12.09,144.2,183,2212.47
154929,ORD-147019,Mixed Assortment Box,2023-07-19,2.2,3.23,186.21,255,823.65
154930,ORD-091972,Milk Classic Bar,2023-07-19,8.2,2.85,301.34,235,669.75
154932,ORD-000309,70% Dark Bar,2023-07-19,14.5,3.14,180.35,222,697.08
154933,ORD-041659,70% Dark Bar,2023-07-19,4.8,4.16,93.06,115,478.40000000000003
154936,ORD-057762,Choco Coins Bag,2023-07-19,5.5,14.52,72.95,76,1103.52
154943,ORD-012566,Hazelnut Milk Bar,2023-07-19,26.2,16.26,220.37,58,943.08
154946,ORD-128372,White Choco Bar,2023-07-19,9.8,3.16,146.43,185,584.6
154961,ORD-077412,Mixed Assortment Box,2023-07-19,12.2,2.67,33.86,216,576.72
154968,ORD-028573,70% Dark Bar,2023-07-19,24.1,11.78,222.91,124,1460.72
154973,ORD-133741,Mint Dark Bar,2023-07-19,9.24,13.53,57.63,40,541.1999999999999
154983,ORD-187019,Mint Dark Bar,2023-07-19,7.4,11.67,59.66,39,455.13
154990,ORD-146696,Almond Crunch Bar,2023-07-19,12.3,3.05,181.5,396,1207.8
154992,ORD-001652,Truffle Gift Box,2023-07-19,4.7,2.93,66.25,163,477.59000000000003
154993,ORD-066488,Milk Classic Bar,2023-07-19,24.1,12.1,124.19,83,1004.3
154996,ORD-072824,Mixed Assortment Box,2023-07-19,5.9,3.33,94.5,328,1092.24
154997,ORD-125875,Truffle Gift Box,2023-07-19,18.3,3.18,33.54,114,362.52000000000004
155003,ORD-076481,70% Dark Bar,2023-07-19,3.4,2.76,15.11,66,182.16
155005,ORD-092441,70% Dark Bar,2023-07-19,19.1,3.2,86.27,165,528.0
155010,ORD-033874,70% Dark Bar,2023-07-19,16.7,2.6,398.83822979155406,315,819.0
155036,ORD-075107,Mint Dark Bar,2023-07-19,7.5,3.32,95.02,116,385.12
155047,ORD-152199,85% Dark Bar,2023-07-19,25.0,3.41,112.1,191,651.3100000000001
155059,ORD-171679,Mixed Assortment Box,2023-07-19,5.9,14.14,34.72,46,650.44
155076,ORD-195340,Almond Crunch Bar,2023-07-19,16.7,2.7,79.15,208,561.6
155080,ORD-174836,White Choco Bar,2023-07-19,23.9,3.06,98.44,215,657.9
155084,ORD-144573,Mixed Assortment Box,2023-07-19,10.5,4.28,120.62,367,1570.76
155094,ORD-032991,Mint Dark Bar,2023-07-19,2.2,3.8,168.54,96,364.79999999999995
155097,ORD-154050,Almond Crunch Bar,2023-07-19,19.4,3.3,61.02,199,656.6999999999999
155101,ORD-008374,Mint Dark Bar,2023-07-19,11.5,2.7,33.06,70,189.0
155103,ORD-193265,70% Dark Bar,2023-07-19,21.5,2.84,57.15,203,576.52
155113,ORD-183653,70% Dark Bar,2023-07-20,13.5,12.82,77.46,48,615.36
155123,ORD-107641,Truffle Gift Box,2023-07-20,6.0,18.55,42.74,35,649.25
155125,ORD-033341,70% Dark Bar,2023-07-20,7.6,13.74,115.43,52,714.48
155135,ORD-101246,Truffle Gift Box,2023-07-20,8.4,3.55,151.88,261,926.55
155140,ORD-034181,70% Dark Bar,2023-07-20,3.8,3.44,269.91,167,574.48
155143,ORD-010519,70% Dark Bar,2023-07-20,7.0,4.04,147.93,92,371.68
155145,ORD-080053,Truffle Gift Box,2023-07-20,5.7,2.83,73.84,189,534.87
155155,ORD-102732,85% Dark Bar,2023-07-20,4.9,3.23,128.33,152,490.96
155160,ORD-095916,Milk Classic Bar,2023-07-20,16.1,11.53,20.34,30,345.9
155167,ORD-111581,Truffle Gift Box,2023-07-20,17.7,11.26,77.57,86,968.36
155171,ORD-003471,Salted Caramel Bar,2023-07-20,23.5,12.61,129.67,71,895.31
155173,ORD-045041,Mixed Assortment Box,2023-07-20,20.5,4.02,47.37,180,723.5999999999999
155176,ORD-086557,Truffle Gift Box,2023-07-20,11.5,3.52,39.35,89,313.28000000000003
155177,ORD-031505,Truffle Gift Box,2023-07-20,14.0,2.77,21.74,141,390.57
155179,ORD-136849,70% Dark Bar,2023-07-20,14.1,3.18,59.16,117,372.06
155187,ORD-132999,Almond Crunch Bar,2023-07-20,14.2,17.9,124.05,97,1736.3
155195,ORD-157123,70% Dark Bar,2023-07-20,19.5,3.77,91.03,151,569.27
155197,ORD-005372,Truffle Gift Box,2023-07-20,17.2,3.82,92.62,203,775.4599999999999
155201,ORD-183220,Pralines Gift Box,2023-07-20,10.0,13.5,66.69,156,2106.0
155207,ORD-151956,Milk Classic Bar,2023-07-20,3.5,3.15,47.15,73,229.95
155210,ORD-146348,Truffle Gift Box,2023-07-20,16.2,3.15,89.84,222,699.3
155214,ORD-162623,Choco Coins Bag,2023-07-20,9.9,3.4,94.25,244,829.6
155225,ORD-082470,White Choco Bar,2023-07-20,15.8,3.08,323.21,331,1019.48
155228,ORD-072521,70% Dark Bar,2023-07-20,12.1,13.89,174.43,170,2361.3
155232,ORD-045153,Almond Crunch Bar,2023-07-20,13.0,2.64,62.13,287,757.6800000000001
155233,ORD-089640,70% Dark Bar,2023-07-20,2.1,3.14,73.49,103,323.42
155242,ORD-023000,Mixed Assortment Box,2023-07-20,7.5,18.28,76.93,-88,-1608.64
155245,ORD-199247,70% Dark Bar,2023-07-20,14.5,3.42,31.63,127,434.34
155251,ORD-060889,70% Dark Bar,2023-07-20,0.5,3.49,83.85,102,355.98
155256,ORD-048694,Milk Classic Bar,2023-07-20,8.8,2.84,81.6,102,289.68
155263,ORD-059610,Truffle Gift Box,2023-07-20,18.6,13.18,280.46,143,1884.74
155268,ORD-058035,70% Dark Bar,2023-07-20,2.9,3.72,85.61,115,427.8
155273,ORD-040815,Pralines Gift Box,2023-07-20,3.9,3.25,146.5,181,588.25
155293,ORD-005409,70% Dark Bar,2023-07-20,16.5,3.42,65.56,114,389.88
155296,ORD-064072,Almond Crunch Bar,2023-07-20,3.6,3.02,39.99,142,428.84
155297,ORD-197530,Hazelnut Milk Bar,2023-07-20,6.9,2.47,233.91,216,533.5200000000001
155301,ORD-018989,Truffle Gift Box,2023-07-20,11.4,4.12,43.57,133,547.96
155305,ORD-174711,70% Dark Bar,2023-07-20,4.9,19.15,60.43,27,517.05
155306,ORD-069820,Mixed Assortment Box,2023-07-20,11.6,3.28,30.29,154,505.11999999999995
155308,ORD-137038,Truffle Gift Box,2023-07-20,9.5,3.01,55.49,138,415.38
155321,ORD-139921,White Choco Bar,2023-07-20,16.5,3.24,22.87,100,324.0
155328,ORD-157254,85% Dark Bar,2023-07-20,10.7,16.84,26.24,21,353.64
155330,ORD-017963,70% Dark Bar,2023-07-20,10.3,13.09,56.24,36,471.24
155331,ORD-181166,Truffle Gift Box,2023-07-20,8.1,2.76,55.35,163,449.87999999999994
155334,ORD-195826,70% Dark Bar,2023-07-20,14.8,3.35,64.12,124,415.40000000000003
155336,ORD-161857,Mixed Assortment Box,2023-07-20,17.0,4.13,70.51,1566,6467.58
155362,ORD-193697,Pralines Gift Box,2023-07-20,12.8,3.15,52.7,93,292.95
155368,ORD-143117,Pralines Gift Box,2023-07-20,5.6,11.49,42.83,49,563.01
155370,ORD-156147,Hazelnut Milk Bar,2023-07-20,8.3,3.22,48.56,91,293.02000000000004
155377,ORD-054033,Mixed Assortment Box,2023-07-21,19.6,3.02,25.24,199,600.98
155378,ORD-022442,Choco Coins Bag,2023-07-21,0.8,3.5,136.21,59,206.5
155381,ORD-092686,Truffle Gift Box,2023-07-21,11.3,2.88,119.99,347,999.36
155385,ORD-128466,Pralines Gift Box,2023-07-21,17.5,4.26,153.0,-229,-975.54
155391,ORD-064381,Milk Classic Bar,2023-07-21,20.8,2.96,92.17,119,352.24
155395,ORD-054355,Salted Caramel Bar,2023-07-21,12.1,3.35,58.2,141,472.35
155401,ORD-012090,70% Dark Bar,2023-07-21,10.3,3.23,44.36,97,313.31
155405,ORD-137478,70% Dark Bar,2023-07-21,10.3,3.63,86.68,150,544.5
155410,ORD-154549,Truffle Gift Box,2023-07-21,26.3,12.04,174.74,125,1505.0
155413,ORD-123760,70% Dark Bar,2023-07-21,14.9,12.76,61.92,46,586.96
155420,ORD-098296,Milk Classic Bar,2023-07-21,10.4,14.09,207.86,52,732.68
155422,ORD-107457,Truffle Gift Box,2023-07-21,8.1,3.31,55.13,178,589.1800000000001
155433,ORD-110113,70% Dark Bar,2023-07-21,19.0,3.06,136.76,151,462.06
155442,ORD-111029,70% Dark Bar,2023-07-21,14.3,3.06,42.51,123,376.38
155443,ORD-094045,Mixed Assortment Box,2023-07-21,11.6,2.95,97.73,257,758.1500000000001
155450,ORD-198297,Truffle Gift Box,2023-07-21,18.8,2.79,54.04,199,555.21
155458,ORD-059998,Salted Caramel Bar,2023-07-21,6.1,4.02,35.23,74,297.47999999999996
155467,ORD-049090,Truffle Gift Box,2023-07-21,10.0,13.29,59.48,68,903.7199999999999
155477,ORD-023416,Choco Coins Bag,2023-07-21,1.9,4.13,44.61,138,569.9399999999999
155482,ORD-153497,Salted Caramel Bar,2023-07-21,16.9,3.07,111.08,179,549.53
155484,ORD-118965,Mixed Assortment Box,2023-07-21,20.5,2.52,71.14,441,1111.32
155487,ORD-007606,Almond Crunch Bar,2023-07-21,23.1,2.92,84.02,206,601.52
155492,ORD-089104,70% Dark Bar,2023-07-21,19.3,2.5,130.15,236,590.0
155495,ORD-174318,Truffle Gift Box,2023-07-21,13.2,2.93,117.76,333,975.69
155498,ORD-094679,Pralines Gift Box,2023-07-21,22.4,2.97,24.99,76,225.72000000000003
155500,ORD-009032,85% Dark Bar,2023-07-21,20.0,3.11,84.54,157,488.27
155511,ORD-072838,70% Dark Bar,2023-07-21,29.8,11.27,14.2,28,315.56
155515,ORD-155763,70% Dark Bar,2023-07-21,8.9,2.9,212.07,200,580.0
155518,ORD-139413,Salted Caramel Bar,2023-07-21,10.1,2.68,127.56,192,514.5600000000001
155527,ORD-140567,Mint Dark Bar,2023-07-21,9.2,3.26,52.38,110,358.59999999999997
155537,ORD-138600,70% Dark Bar,2023-07-21,2.4,2.87,477.4656433828025,275,789.25
155557,ORD-188659,85% Dark Bar,2023-07-21,15.7,2.89,84.45,196,566.44
155558,ORD-179843,70% Dark Bar,2023-07-21,15.2,3.17,81.62,138,437.46
155569,ORD-164918,Milk Classic Bar,2023-07-21,25.9,2.63,79.25,127,334.01
155574,ORD-094514,Pralines Gift Box,2023-07-21,8.1,3.1,28.87,86,266.6
155578,ORD-039400,70% Dark Bar,2023-07-21,6.2,2.71,43.17,105,284.55
155580,ORD-076373,70% Dark Bar,2023-07-21,14.0,2.55,78.22,174,443.7
155591,ORD-038710,70% Dark Bar,2023-07-21,10.596206896551722,5.151724137931034,95.23,57,293.64827586206894
155592,ORD-105813,70% Dark Bar,2023-07-21,15.4,4.07,85.7,135,549.45
155597,ORD-095751,70% Dark Bar,2023-07-21,23.3,2.82,238.74,290,817.8
155598,ORD-018298,70% Dark Bar,2023-07-21,11.1,3.25,37.22,89,289.25
155600,ORD-156927,Truffle Gift Box,2023-07-21,9.1,3.36,57.19,206,692.16
155607,ORD-035804,Salted Caramel Bar,2023-07-21,16.0,2.63,69.78,157,412.90999999999997
155608,ORD-191021,Mixed Assortment Box,2023-07-21,24.6,2.75,33.71,282,775.5
155638,ORD-118608,70% Dark Bar,2023-07-21,1.7,18.86,35.9,18,339.48
155651,ORD-143753,70% Dark Bar,2023-07-22,15.8,2.84,178.98,194,550.9599999999999
155657,ORD-135661,70% Dark Bar,2023-07-22,3.5,19.61,53.45,21,411.81
155660,ORD-094929,Truffle Gift Box,2023-07-22,11.6,3.6,53.91,148,532.8000000000001
155661,ORD-040313,Mixed Assortment Box,2023-07-22,17.7,12.61,40.5,99,1248.3899999999999
155667,ORD-030202,Truffle Gift Box,2023-07-22,12.0,3.35,41.96,143,479.05
155674,ORD-014985,70% Dark Bar,2023-07-22,4.5,3.2,27.35,73,233.60000000000002
155676,ORD-130852,Truffle Gift Box,2023-07-22,17.8,15.93,110.7,80,1274.4
155679,ORD-123842,70% Dark Bar,2023-07-22,16.2,3.42,111.21,165,564.3
155694,ORD-135240,Almond Crunch Bar,2023-07-22,4.6,11.51,23.69,41,471.90999999999997
155701,ORD-088750,70% Dark Bar,2023-07-22,18.43,3.01,58.73,114,343.14
155703,ORD-116434,Almond Crunch Bar,2023-07-22,17.5,2.9,39.24,-168,-487.2
155705,ORD-101044,Hazelnut Milk Bar,2023-07-22,14.5,3.73,28.43,87,324.51
155709,ORD-169659,Pralines Gift Box,2023-07-22,25.3,2.88,150.12,279,803.52
155716,ORD-034827,Hazelnut Milk Bar,2023-07-22,12.8,3.32,87.52,87,288.84
155722,ORD-142282,Milk Classic Bar,2023-07-22,15.8,2.64,125.76,164,432.96000000000004
155727,ORD-039994,Salted Caramel Bar,2023-07-22,9.3,17.93,79.25,52,932.36
155747,ORD-017569,70% Dark Bar,2023-07-22,21.1,3.95,78.33,144,568.8000000000001
155748,ORD-111916,Mint Dark Bar,2023-07-22,9.0,3.46,43.66,75,259.5
155755,ORD-166113,70% Dark Bar,2023-07-22,16.9,13.55,85.73,-59,-799.45
155758,ORD-126708,Truffle Gift Box,2023-07-22,7.84,10.5,59.15,52,546.0
155761,ORD-104107,Mint Dark Bar,2023-07-22,10.8,12.43,41.86,10,124.3
155766,ORD-005457,Truffle Gift Box,2023-07-22,14.4,3.42,209.7,260,889.1999999999999
155778,ORD-021610,White Choco Bar,2023-07-22,11.5,3.28,47.08,99,324.71999999999997
155780,ORD-143872,Mixed Assortment Box,2023-07-22,12.4,3.33,106.45,307,1022.3100000000001
155788,ORD-007267,White Choco Bar,2023-07-22,22.5,11.54,60.37,66,761.64
155790,ORD-115868,Mixed Assortment Box,2023-07-22,15.5,2.94,114.31,623,1831.62
155796,ORD-078337,Milk Classic Bar,2023-07-22,9.2,3.09,67.25,126,389.34
155801,ORD-174649,85% Dark Bar,2023-07-22,10.0,2.77,202.84,202,559.54
155807,ORD-156034,Mixed Assortment Box,2023-07-22,17.6,17.89,76.91,96,1717.44
155818,ORD-084724,Mixed Assortment Box,2023-07-22,6.1,3.46,23.98,190,657.4
155825,ORD-097786,70% Dark Bar,2023-07-22,11.9,2.91,75.45,106,308.46000000000004
155827,ORD-020980,Milk Classic Bar,2023-07-22,9.1,4.06,129.85,127,515.62
155829,ORD-056166,Truffle Gift Box,2023-07-22,13.7,2.84,75.2,49,139.16
155831,ORD-044495,70% Dark Bar,2023-07-22,20.5,11.65,157.72,90,1048.5
155836,ORD-172361,Milk Classic Bar,2023-07-22,9.7,2.7,46.6,146,394.20000000000005
155848,ORD-176707,70% Dark Bar,2023-07-22,6.0,3.02,31.51,91,274.82
155853,ORD-177145,Hazelnut Milk Bar,2023-07-22,6.4,3.23,102.99,110,355.3
155864,ORD-132117,70% Dark Bar,2023-07-22,8.0,3.46,29.03,90,311.4
155867,ORD-139355,Almond Crunch Bar,2023-07-22,4.0,3.63,201.43,392,1422.96
155881,ORD-173731,70% Dark Bar,2023-07-22,6.1,17.42,165.51,42,731.6400000000001
155888,ORD-174011,70% Dark Bar,2023-07-22,16.2,3.3,146.7,179,590.6999999999999
155892,ORD-175942,Truffle Gift Box,2023-07-22,3.4,3.21,151.72,204,654.84
155894,ORD-130746,Mixed Assortment Box,2023-07-22,12.2,3.5,148.79,273,955.5
155896,ORD-083409,Choco Coins Bag,2023-07-22,4.4,3.91,58.14,145,566.95
155903,ORD-147691,Mint Dark Bar,2023-07-22,7.4,11.97,179.47,57,682.2900000000001
155907,ORD-149239,Milk Classic Bar,2023-07-22,17.6,2.74,82.8,120,328.8
155908,ORD-091405,70% Dark Bar,2023-07-22,11.3,2.63,117.49,135,355.05
155913,ORD-047853,Milk Classic Bar,2023-07-22,23.8,2.5,38.79,149,372.5
155914,ORD-116541,Truffle Gift Box,2023-07-22,9.8,3.15,340.97,471,1483.6499999999999
155916,ORD-159077,Pralines Gift Box,2023-07-22,15.1,16.63,27.02,30,498.9
155926,ORD-123740,Hazelnut Milk Bar,2023-07-22,21.6,3.1,129.41,280,868.0
155934,ORD-119035,70% Dark Bar,2023-07-23,1.2,12.55,38.14,29,363.95000000000005
155940,ORD-066326,Truffle Gift Box,2023-07-23,6.5,4.13,95.6,156,644.28
155942,ORD-158575,85% Dark Bar,2023-07-23,22.6,12.61,72.81,49,617.89
155949,ORD-014966,Truffle Gift Box,2023-07-23,13.1,18.33,239.55,146,2676.18
155958,ORD-137596,Milk Classic Bar,2023-07-23,10.3,2.55,114.08,126,321.29999999999995
155959,ORD-161719,Mixed Assortment Box,2023-07-23,3.1,12.51,70.28,83,1038.33
155964,ORD-173124,Truffle Gift Box,2023-07-23,21.9,2.39,123.98,220,525.8000000000001
155967,ORD-051364,Pralines Gift Box,2023-07-23,10.1,3.01,116.56,190,571.9
155968,ORD-038550,Mixed Assortment Box,2023-07-23,27.7,16.79,169.62,229,3844.91
155969,ORD-070196,70% Dark Bar,2023-07-23,13.365517241379312,12.61,71.57,61,769.2099999999999
155970,ORD-057186,Truffle Gift Box,2023-07-23,11.0,3.14,58.2,232,728.48
155975,ORD-100587,Mixed Assortment Box,2023-07-23,20.4,3.24,38.52,352,1140.48
155976,ORD-101428,Mixed Assortment Box,2023-07-23,13.3,3.91,52.26,245,957.95
155978,ORD-046071,70% Dark Bar,2023-07-23,19.8,2.71,158.5,214,579.9399999999999
155981,ORD-103075,Salted Caramel Bar,2023-07-23,3.8,17.58,96.46,46,808.68
155999,ORD-106430,Choco Coins Bag,2023-07-23,26.0,13.28,86.96,134,1779.52
156000,ORD-065984,Pralines Gift Box,2023-07-23,11.4,15.8,79.62,54,853.2
156002,ORD-087830,Milk Classic Bar,2023-07-23,14.8,3.36,54.32,126,423.35999999999996
156003,ORD-083635,Truffle Gift Box,2023-07-23,20.9,3.12,71.35,188,586.5600000000001
156013,ORD-151296,85% Dark Bar,2023-07-23,7.0,12.66,26.9,-30,-379.8
156018,ORD-098533,Truffle Gift Box,2023-07-23,13.4,2.65,56.86,200,530.0
156019,ORD-139959,Hazelnut Milk Bar,2023-07-23,23.0,17.74,126.26,193,3423.8199999999997
156023,ORD-027919,70% Dark Bar,2023-07-23,25.5,2.79,197.0,192,535.6800000000001
156026,ORD-021525,Truffle Gift Box,2023-07-23,11.3,3.16,161.41,240,758.4000000000001
156029,ORD-131597,70% Dark Bar,2023-07-23,20.11,11.88,65.23,61,724.6800000000001
156034,ORD-004324,Almond Crunch Bar,2023-07-23,3.8,13.5,159.62,96,1296.0
156039,ORD-165815,70% Dark Bar,2023-07-23,5.8,3.16,64.43,91,287.56
156045,ORD-178640,70% Dark Bar,2023-07-23,8.5,3.34,29.45,88,293.91999999999996
156051,ORD-093827,Hazelnut Milk Bar,2023-07-23,13.7,2.58,52.66,103,265.74
156069,ORD-056810,70% Dark Bar,2023-07-23,15.38,2.79,60.41,95,265.05
156078,ORD-012650,70% Dark Bar,2023-07-23,1.3,12.63,67.9,36,454.68
156082,ORD-147342,Milk Classic Bar,2023-07-23,2.5,3.06,74.78,120,367.2
156091,ORD-065814,Mixed Assortment Box,2023-07-23,14.9,17.23,137.49,126,2170.98
156092,ORD-020122,70% Dark Bar,2023-07-23,19.6,12.13,44.48,37,448.81
156099,ORD-030172,70% Dark Bar,2023-07-23,21.0,2.62,62.87,202,529.24
156106,ORD-181422,Almond Crunch Bar,2023-07-23,12.9,3.08,104.6,216,665.28
156109,ORD-063520,70% Dark Bar,2023-07-23,12.1,18.12,65.09,24,434.88
156112,ORD-058621,Mixed Assortment Box,2023-07-23,27.8,13.12,116.85,196,2571.52
156116,ORD-015719,Milk Classic Bar,2023-07-23,10.9,3.32,24.86,66,219.11999999999998
156117,ORD-046780,Pralines Gift Box,2023-07-23,2.3,12.7,66.43,51,647.6999999999999
156118,ORD-162129,70% Dark Bar,2023-07-23,5.3,17.94,123.45,35,627.9000000000001
156119,ORD-024491,Mixed Assortment Box,2023-07-23,12.4,11.52,310.410574084888,211,2430.72
156123,ORD-097468,Truffle Gift Box,2023-07-23,26.4,2.64,201.97,547,1444.0800000000002
156136,ORD-180233,Mixed Assortment Box,2023-07-23,14.2,3.13,101.37,382,1195.6599999999999
156140,ORD-079754,70% Dark Bar,2023-07-23,3.9,18.92,98.9,35,662.2
156142,ORD-114190,85% Dark Bar,2023-07-23,7.6,2.71,50.65,109,295.39
156144,ORD-050882,Almond Crunch Bar,2023-07-23,22.0,2.84,276.31,437,1241.08
156148,ORD-156697,Truffle Gift Box,2023-07-23,15.3,3.32,82.28,178,590.9599999999999
156153,ORD-096498,Salted Caramel Bar,2023-07-23,14.2,3.05,72.2,137,417.84999999999997
156154,ORD-036115,70% Dark Bar,2023-07-23,13.4,12.79,54.15,47,601.13
156172,ORD-043909,70% Dark Bar,2023-07-23,5.7,3.28,124.51,142,465.76
156185,ORD-188092,Almond Crunch Bar,2023-07-23,20.6,2.87,74.19,269,772.03
156186,ORD-176903,Truffle Gift Box,2023-07-23,10.2,2.94,85.12,244,717.36
156196,ORD-099051,70% Dark Bar,2023-07-23,7.1,2.71,112.88,158,428.18
156202,ORD-083834,Truffle Gift Box,2023-07-23,7.6,13.74,76.67,56,769.44
156207,ORD-045103,Mint Dark Bar,2023-07-23,18.2,2.68,146.36,267,715.5600000000001
156219,ORD-098382,85% Dark Bar,2023-07-24,21.1,17.67,132.58,43,759.8100000000001
156220,ORD-134158,Pralines Gift Box,2023-07-24,27.3,3.42,24.86,125,427.5
156226,ORD-157978,70% Dark Bar,2023-07-24,17.6,2.97,126.83,221,656.37
156227,ORD-046223,70% Dark Bar,2023-07-24,17.4,3.09,169.87,189,584.01
156228,ORD-189852,70% Dark Bar,2023-07-24,7.0,2.68,51.02,78,209.04000000000002
156229,ORD-111958,Mixed Assortment Box,2023-07-24,3.0,3.34,53.52,151,504.34
156247,ORD-011936,70% Dark Bar,2023-07-24,16.4,3.84,168.45,169,648.9599999999999
156260,ORD-008287,70% Dark Bar,2023-07-24,3.6,3.11,59.22,94,292.34
156268,ORD-184500,70% Dark Bar,2023-07-24,10.5,3.36,119.11,138,463.68
156274,ORD-083287,Mixed Assortment Box,2023-07-24,20.5,4.06,29.68,193,783.5799999999999
156278,ORD-183265,70% Dark Bar,2023-07-24,7.9,3.53,68.84,92,324.76
156283,ORD-057766,70% Dark Bar,2023-07-24,10.0,10.68,238.37,99,1057.32
156288,ORD-180430,Truffle Gift Box,2023-07-24,10.6,2.84,55.72,152,431.67999999999995
156294,ORD-113304,85% Dark Bar,2023-07-24,10.3,3.25,182.37,-156,-507.0
156295,ORD-032146,70% Dark Bar,2023-07-24,5.3,3.13,64.13,66,206.57999999999998
