,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
168076,ORD-108496,Pralines Gift Box,2023-09-05,10.1,2.98,155.34,172,512.56
168079,ORD-032842,Milk Classic Bar,2023-09-05,12.85,3.18,159.54,220,699.6
168106,ORD-008088,Mixed Assortment Box,2023-09-05,15.9,17.73,77.28,134,2375.82
168112,ORD-107829,70% Dark Bar,2023-09-05,23.5,2.84,82.25,250,710.0
168113,ORD-159387,Truffle Gift Box,2023-09-05,19.2,2.88,106.59,286,823.68
168137,ORD-052192,Mixed Assortment Box,2023-09-05,10.7,17.47,204.3,236,4122.92
168141,ORD-061575,Truffle Gift Box,2023-09-05,9.1,12.32,200.39,159,1958.88
168142,ORD-136129,Truffle Gift Box,2023-09-05,11.4,16.17,48.65,62,1002.5400000000001
168144,ORD-102112,85% Dark Bar,2023-09-05,16.6,2.62,65.36,235,615.7
168168,ORD-175522,Mixed Assortment Box,2023-09-05,8.5,11.5,41.21,109,1253.5
168178,ORD-019433,70% Dark Bar,2023-09-05,14.9,2.99,56.93,139,415.61
168183,ORD-000551,85% Dark Bar,2023-09-05,11.8,3.22,25.76,80,257.6
168225,ORD-023154,85% Dark Bar,2023-09-05,4.8,3.47,51.17,166,576.02
168232,ORD-138173,70% Dark Bar,2023-09-06,21.2,13.51,125.25,94,1269.94
168238,ORD-097594,70% Dark Bar,2023-09-06,5.0,4.34,59.36,111,481.74
168248,ORD-078296,Choco Coins Bag,2023-09-06,6.5,3.21,111.11,378,1213.3799999999999
168255,ORD-122029,70% Dark Bar,2023-09-06,24.8,3.05,51.03,176,536.8
168267,ORD-159332,70% Dark Bar,2023-09-06,17.7,3.41,378.62,499,1701.5900000000001
168284,ORD-001245,Milk Classic Bar,2023-09-06,13.2,4.4,157.63,286,1258.4
168301,ORD-025970,Mint Dark Bar,2023-09-06,24.7,2.4,60.54,281,674.4
168305,ORD-112578,70% Dark Bar,2023-09-06,2.5,3.02,61.41,163,492.26
168307,ORD-180230,Salted Caramel Bar,2023-09-06,5.1,3.8,65.77,171,649.8
168315,ORD-126958,Truffle Gift Box,2023-09-06,6.2,3.39,109.87,219,742.4100000000001
168333,ORD-097761,70% Dark Bar,2023-09-06,9.3,3.17,63.94,135,427.95
168334,ORD-005574,70% Dark Bar,2023-09-06,13.9,19.47,88.17,-47,-915.0899999999999
168343,ORD-022762,White Choco Bar,2023-09-06,14.8,2.58,82.17,251,647.58
168352,ORD-132949,85% Dark Bar,2023-09-06,14.1,3.06,228.7,331,1012.86
168373,ORD-186224,Milk Classic Bar,2023-09-06,7.6,3.02,25.9,143,431.86
168378,ORD-015939,70% Dark Bar,2023-09-06,19.7,3.69,33.56,146,538.74
168379,ORD-191818,70% Dark Bar,2023-09-06,10.3,2.7,42.81,120,324.0
168403,ORD-174698,70% Dark Bar,2023-09-06,10.7,3.37,123.65,181,609.97
168439,ORD-010001,70% Dark Bar,2023-09-06,7.1,2.81,114.53,173,486.13
168467,ORD-090302,Salted Caramel Bar,2023-09-06,2.2,3.36,114.31,197,661.92
168475,ORD-181906,Truffle Gift Box,2023-09-06,6.9,13.23,49.26,99,1309.77
168488,ORD-029596,70% Dark Bar,2023-09-07,18.3,2.56,60.56,244,624.64
168511,ORD-178518,Milk Classic Bar,2023-09-07,5.6,3.18,104.56,190,604.2
168513,ORD-043183,70% Dark Bar,2023-09-07,13.6,11.34,113.25,97,1099.98
168523,ORD-169049,70% Dark Bar,2023-09-07,2.2,2.8,64.15,179,501.2
168530,ORD-130723,Truffle Gift Box,2023-09-07,21.8,3.65,187.45,454,1657.1
168550,ORD-145747,70% Dark Bar,2023-09-07,18.6,2.95,45.79,176,519.2
168551,ORD-044551,Milk Classic Bar,2023-09-07,23.1,11.19,19.46,24,268.56
168584,ORD-000255,70% Dark Bar,2023-09-07,14.2,3.23,31.68,167,539.41
168608,ORD-150822,Truffle Gift Box,2023-09-07,13.9,13.15,43.92,67,881.0500000000001
168620,ORD-064158,70% Dark Bar,2023-09-07,4.5,13.09,41.41,36,471.24
168641,ORD-165988,Truffle Gift Box,2023-09-07,0.3,13.1,114.38,90,1179.0
168663,ORD-152015,70% Dark Bar,2023-09-07,20.4,12.24,54.04,67,820.08
168675,ORD-138341,Hazelnut Milk Bar,2023-09-07,18.0,3.15,251.06,445,1401.75
168687,ORD-037779,Salted Caramel Bar,2023-09-07,2.8,3.32,46.55,131,434.91999999999996
168698,ORD-151063,Pralines Gift Box,2023-09-07,14.2,3.17,87.38,271,859.0699999999999
168704,ORD-101288,Mixed Assortment Box,2023-09-07,8.8,3.09,47.02,274,846.66
168705,ORD-140570,Mint Dark Bar,2023-09-07,7.2,12.76,41.97,45,574.2
168719,ORD-185147,Pralines Gift Box,2023-09-07,24.9,2.68,61.9,284,761.12
168725,ORD-067260,70% Dark Bar,2023-09-07,5.4,3.19,74.63,164,523.16
168738,ORD-099644,Hazelnut Milk Bar,2023-09-07,12.7,11.64,172.0,79,919.5600000000001
168758,ORD-189926,Truffle Gift Box,2023-09-08,19.3,2.45,38.59,326,798.7
168771,ORD-165659,70% Dark Bar,2023-09-08,15.7,17.3,144.51,74,1280.2
168789,ORD-167576,Truffle Gift Box,2023-09-08,17.9,3.0,68.74,307,921.0
168803,ORD-085366,70% Dark Bar,2023-09-08,11.1,12.65,17.12,32,404.8
168830,ORD-144495,70% Dark Bar,2023-09-08,10.2,4.19,217.9,266,1114.5400000000002
168838,ORD-178094,85% Dark Bar,2023-09-08,7.5,4.16,61.71,125,520.0
168854,ORD-187950,70% Dark Bar,2023-09-08,8.5,3.46,120.6,243,840.78
168861,ORD-008614,White Choco Bar,2023-09-08,2.8,3.87,77.65,167,646.29
168863,ORD-125471,Pralines Gift Box,2023-09-08,8.4,3.59,127.52,69,247.70999999999998
168865,ORD-068071,70% Dark Bar,2023-09-08,11.2,3.93,153.95,228,896.0400000000001
168868,ORD-072392,Hazelnut Milk Bar,2023-09-08,7.5,3.46,134.84,484,1674.6399999999999
168872,ORD-050338,Mixed Assortment Box,2023-09-08,6.8,14.03,64.72,87,1220.61
168879,ORD-181258,Pralines Gift Box,2023-09-08,8.8,13.01,21.43,55,715.55
168896,ORD-060204,Pralines Gift Box,2023-09-08,15.5,2.96,50.27,-218,-645.28
168902,ORD-041909,Pralines Gift Box,2023-09-08,16.5,3.11,59.26,228,709.0799999999999
168936,ORD-129167,70% Dark Bar,2023-09-08,5.4,3.36,41.53,139,467.03999999999996
168939,ORD-004770,Almond Crunch Bar,2023-09-08,17.0,3.96,83.29,275,1089.0
168946,ORD-184301,70% Dark Bar,2023-09-08,12.0,3.34,145.65,213,711.42
168952,ORD-113900,Choco Coins Bag,2023-09-08,5.4,3.86,93.55,280,1080.8
168966,ORD-104964,70% Dark Bar,2023-09-08,11.5,3.39,71.62,242,820.38
168967,ORD-127545,Mixed Assortment Box,2023-09-08,21.9,3.08,45.16,378,1164.24
168987,ORD-075276,85% Dark Bar,2023-09-08,11.8,2.56,254.75,300,768.0
168988,ORD-057625,Salted Caramel Bar,2023-09-08,6.9,3.04,56.88,157,477.28000000000003
168997,ORD-160994,Pralines Gift Box,2023-09-08,10.7,17.33,133.66,240,4159.2
169039,ORD-061824,Mixed Assortment Box,2023-09-09,14.0,3.03,84.37,452,1369.56
169083,ORD-166411,Mint Dark Bar,2023-09-09,10.7,3.23,96.4,172,555.56
169084,ORD-138283,Mint Dark Bar,2023-09-09,13.7,2.49,97.66,214,532.86
169091,ORD-180052,Truffle Gift Box,2023-09-09,24.5,12.37,54.34,106,1311.22
169098,ORD-193258,Almond Crunch Bar,2023-09-09,14.2,13.11,97.12,145,1900.9499999999998
169132,ORD-137041,Pralines Gift Box,2023-09-09,9.2,17.44,101.76,66,1151.0400000000002
169134,ORD-103263,Mint Dark Bar,2023-09-09,10.7,3.07,94.49,165,506.54999999999995
169161,ORD-037439,White Choco Bar,2023-09-09,1.4,19.9,181.74,75,1492.5
169168,ORD-186133,Mint Dark Bar,2023-09-09,6.6,13.24,31.19,40,529.6
169178,ORD-088481,70% Dark Bar,2023-09-09,20.7,2.67,204.91,368,982.56
169184,ORD-116247,Truffle Gift Box,2023-09-09,5.1,2.81,117.25,-269,-755.89
169193,ORD-004312,70% Dark Bar,2023-09-09,16.8,13.25,37.52,36,477.0
169202,ORD-030219,70% Dark Bar,2023-09-09,14.7,3.23,138.8,263,849.49
169208,ORD-120548,Milk Classic Bar,2023-09-09,6.3,3.82,76.39,123,469.85999999999996
169228,ORD-058839,70% Dark Bar,2023-09-09,12.0,2.86,35.33,166,474.76
169249,ORD-130339,70% Dark Bar,2023-09-09,22.0,10.61,35.08,64,679.04
169281,ORD-032389,Salted Caramel Bar,2023-09-09,7.2,3.68,61.66,178,655.0400000000001
169289,ORD-056099,70% Dark Bar,2023-09-09,9.9,3.44,63.15,173,595.12
169317,ORD-097557,Choco Coins Bag,2023-09-10,9.1,4.41,96.83,298,1314.18
169318,ORD-097875,Milk Classic Bar,2023-09-10,10.7,2.76,130.24,286,789.3599999999999
169330,ORD-056628,70% Dark Bar,2023-09-10,11.6,3.29,43.18,137,450.73
169339,ORD-058961,Milk Classic Bar,2023-09-10,10.5,3.41,163.0,193,658.13
169343,ORD-035103,Choco Coins Bag,2023-09-10,7.2,13.28,184.99,182,2416.96
169387,ORD-085862,White Choco Bar,2023-09-10,8.8,4.14,64.53,161,666.54
169415,ORD-192808,Truffle Gift Box,2023-09-10,17.5,3.46,70.74,952,3293.92
169435,ORD-000066,White Choco Bar,2023-09-10,9.3,3.41,65.06,176,600.1600000000001
169442,ORD-108081,Mixed Assortment Box,2023-09-10,1.8,17.92,107.43,110,1971.2000000000003
169443,ORD-102214,Mixed Assortment Box,2023-09-10,22.4,11.67,85.97,198,2310.66
169446,ORD-180793,Pralines Gift Box,2023-09-10,3.81,2.68,93.46,403,1080.04
169449,ORD-109849,70% Dark Bar,2023-09-10,4.7,4.05,36.02,121,490.04999999999995
169469,ORD-019350,Truffle Gift Box,2023-09-10,11.2,2.87,58.93,188,539.5600000000001
169477,ORD-088476,70% Dark Bar,2023-09-10,11.6,11.83,139.62,98,1159.34
169493,ORD-072232,White Choco Bar,2023-09-10,22.1,3.12,331.77,471,1469.52
169498,ORD-017266,70% Dark Bar,2023-09-10,15.8,3.05,82.33,213,649.65
169511,ORD-054675,Truffle Gift Box,2023-09-10,22.2,4.14,61.43,315,1304.1
169547,ORD-188430,Mixed Assortment Box,2023-09-10,7.1,19.01,123.35,135,2566.3500000000004
169564,ORD-178329,70% Dark Bar,2023-09-11,24.94,3.22,32.94,278,895.1600000000001
169574,ORD-029216,Mixed Assortment Box,2023-09-11,22.3,17.24,187.94,245,4223.799999999999
169615,ORD-168968,Truffle Gift Box,2023-09-11,6.6,4.24,74.49,270,1144.8
169643,ORD-192001,White Choco Bar,2023-09-11,8.9,2.7,71.5,223,602.1
169644,ORD-017948,70% Dark Bar,2023-09-11,6.5,3.75,240.71583177558625,407,1526.25
169681,ORD-094099,Truffle Gift Box,2023-09-11,21.3,2.98,61.35,476,1418.48
169689,ORD-151265,Mint Dark Bar,2023-09-11,5.4,3.1,55.64,143,443.3
169700,ORD-051323,Truffle Gift Box,2023-09-11,10.5,3.03,123.9,387,1172.61
169702,ORD-006879,Mixed Assortment Box,2023-09-11,16.3,12.01,121.91,351,4215.51
169704,ORD-072051,Choco Coins Bag,2023-09-11,4.2,3.3,66.71,398,1313.3999999999999
169711,ORD-017761,White Choco Bar,2023-09-11,9.5,13.21,176.51,144,1902.2400000000002
169712,ORD-089796,Choco Coins Bag,2023-09-11,13.3,3.27,36.36,276,902.52
169713,ORD-130522,Mixed Assortment Box,2023-09-11,4.7,2.73,78.81,620,1692.6
169720,ORD-023603,70% Dark Bar,2023-09-11,17.7,17.33,143.71,99,1715.6699999999998
169728,ORD-199559,85% Dark Bar,2023-09-11,9.1,13.53,58.19,68,920.04
169771,ORD-069955,Almond Crunch Bar,2023-09-11,10.7,2.97,65.09,196,582.12
169789,ORD-029348,Truffle Gift Box,2023-09-11,10.0,3.45,80.14,358,1235.1000000000001
169795,ORD-153581,Pralines Gift Box,2023-09-11,9.1,2.73,24.49,158,431.34
169796,ORD-096095,70% Dark Bar,2023-09-11,16.7,16.66,104.85,63,1049.58
169806,ORD-101591,Almond Crunch Bar,2023-09-11,21.7,17.02,138.07,168,2859.36
169861,ORD-180420,Truffle Gift Box,2023-09-12,21.1,11.91,92.27,212,2524.92
169862,ORD-028563,70% Dark Bar,2023-09-12,17.3,13.72,36.36,58,795.76
169865,ORD-147756,Mixed Assortment Box,2023-09-12,5.4,3.91,73.87,472,1845.52
169868,ORD-112587,85% Dark Bar,2023-09-12,11.3,3.33,11.97,72,239.76
169874,ORD-177082,70% Dark Bar,2023-09-12,10.1,2.83,44.26,261,738.63
169878,ORD-074268,85% Dark Bar,2023-09-12,16.6,2.56,70.59,377,965.12
169900,ORD-099843,Truffle Gift Box,2023-09-12,9.8,3.15,86.88,335,1055.25
169913,ORD-125516,70% Dark Bar,2023-09-12,20.0,3.89,179.74,460,1789.4
169922,ORD-182731,Milk Classic Bar,2023-09-12,8.5,3.94,70.06,162,638.28
169925,ORD-196421,Pralines Gift Box,2023-09-12,13.2,3.3,35.49,240,792.0
169942,ORD-067655,70% Dark Bar,2023-09-12,17.4,10.71,88.34,127,1360.17
169947,ORD-097001,Mixed Assortment Box,2023-09-12,16.1,12.09,24.07,132,1595.8799999999999
169952,ORD-159753,70% Dark Bar,2023-09-12,10.0,2.85,64.64,340,969.0
169966,ORD-026137,70% Dark Bar,2023-09-12,2.7,2.81,127.34,330,927.3000000000001
169968,ORD-110169,Truffle Gift Box,2023-09-12,10.6,3.09,89.17,305,942.4499999999999
169970,ORD-095607,Truffle Gift Box,2023-09-12,10.9,2.58,87.04,609,1571.22
169976,ORD-136455,70% Dark Bar,2023-09-12,3.4,3.04,24.38,150,456.0
169984,ORD-118725,70% Dark Bar,2023-09-12,25.6,12.06,75.23,150,1809.0
169994,ORD-160109,70% Dark Bar,2023-09-12,24.0,3.25,47.97,229,744.25
170051,ORD-130304,Mixed Assortment Box,2023-09-12,9.0,2.56,163.58,-892,-2283.52
170069,ORD-168767,Pralines Gift Box,2023-09-12,5.7,2.59,101.69,307,795.13
170079,ORD-167684,Mixed Assortment Box,2023-09-12,4.4,3.65,274.65,892,3255.7999999999997
170102,ORD-018751,70% Dark Bar,2023-09-13,10.3,2.54,109.69,315,800.1
170107,ORD-047780,White Choco Bar,2023-09-13,6.1,2.74,72.92,76,208.24
170118,ORD-171217,70% Dark Bar,2023-09-13,12.8,3.25,81.23,227,737.75
170126,ORD-132108,Mint Dark Bar,2023-09-13,22.8,3.74,103.69,213,796.62
170130,ORD-111720,70% Dark Bar,2023-09-13,0.82,13.76,47.52,48,660.48
170170,ORD-182982,70% Dark Bar,2023-09-13,6.4,2.78,119.68,209,581.02
170191,ORD-080437,Almond Crunch Bar,2023-09-13,10.5,12.75,88.2,264,3366.0
170211,ORD-036813,70% Dark Bar,2023-09-13,9.2,2.99,89.0,289,864.11
170217,ORD-049506,Mixed Assortment Box,2023-09-13,22.2,3.68,71.31,474,1744.3200000000002
170219,ORD-136846,Truffle Gift Box,2023-09-13,26.2,13.31,56.29,153,2036.43
170220,ORD-115314,70% Dark Bar,2023-09-13,23.2,16.75,129.15,81,1356.75
170238,ORD-138673,Mint Dark Bar,2023-09-13,14.8,3.21,86.19,187,600.27
170239,ORD-160290,Mixed Assortment Box,2023-09-13,10.8,3.01,40.22,374,1125.74
170244,ORD-057359,Choco Coins Bag,2023-09-13,3.8,3.61,163.13,493,1779.73
170251,ORD-035522,Truffle Gift Box,2023-09-13,9.2,2.63,42.24,215,565.4499999999999
170252,ORD-136193,85% Dark Bar,2023-09-13,15.6,3.09,290.03,425,1313.25
170259,ORD-136245,70% Dark Bar,2023-09-13,11.8,18.82,110.41,76,1430.32
170300,ORD-175265,Pralines Gift Box,2023-09-13,14.3,3.97,82.95,337,1337.89
170308,ORD-139967,70% Dark Bar,2023-09-13,10.6,2.58,57.96,210,541.8000000000001
170314,ORD-038007,Salted Caramel Bar,2023-09-13,3.5,3.14,15.86,112,351.68
170322,ORD-190868,Truffle Gift Box,2023-09-13,20.2,11.42,64.3,93,1062.06
170327,ORD-158145,Almond Crunch Bar,2023-09-13,3.6,3.5,202.24,386,1351.0
170334,ORD-118219,Truffle Gift Box,2023-09-13,14.9,16.85,132.02,112,1887.2000000000003
170335,ORD-183123,White Choco Bar,2023-09-13,18.2,3.43,70.06,166,569.38
170348,ORD-118362,70% Dark Bar,2023-09-13,14.4,3.37,205.89,295,994.15
170357,ORD-068237,70% Dark Bar,2023-09-14,18.1,3.41,128.38,214,729.74
170373,ORD-068990,Truffle Gift Box,2023-09-14,22.1,3.07,46.53,257,788.99
170396,ORD-149351,Hazelnut Milk Bar,2023-09-14,23.0,3.6,101.95,232,835.2
170398,ORD-180969,Truffle Gift Box,2023-09-14,7.5,12.51,44.83,73,913.23
170402,ORD-171779,70% Dark Bar,2023-09-14,13.3,3.05,13.05,103,314.15
170403,ORD-080607,Mixed Assortment Box,2023-09-14,5.8,11.64,51.89,123,1431.72
170411,ORD-060528,70% Dark Bar,2023-09-14,9.0,2.97,179.55,287,852.3900000000001
170412,ORD-199656,Mixed Assortment Box,2023-09-14,5.4,2.68,28.23,276,739.6800000000001
170430,ORD-146188,70% Dark Bar,2023-09-14,3.2,2.14,35.23,129,276.06
170432,ORD-104490,Choco Coins Bag,2023-09-14,16.4,2.8,227.74,938,2626.3999999999996
170433,ORD-111624,Milk Classic Bar,2023-09-14,15.7,3.26,57.11,718,2340.68
170435,ORD-004845,70% Dark Bar,2023-09-14,10.0,3.24,105.65,338,1095.1200000000001
170437,ORD-157871,70% Dark Bar,2023-09-14,14.2,3.22,105.34,182,586.0400000000001
170439,ORD-000467,Mixed Assortment Box,2023-09-14,6.2,18.73,37.21,97,1816.81
170474,ORD-150865,70% Dark Bar,2023-09-14,19.6,2.86,57.27,205,586.3
170485,ORD-001017,70% Dark Bar,2023-09-14,10.6,4.25,84.74,168,714.0
170488,ORD-080275,Mixed Assortment Box,2023-09-14,5.78,2.99,60.2,549,1641.5100000000002
170521,ORD-047332,Truffle Gift Box,2023-09-14,11.2,2.68,86.95,347,929.96
170530,ORD-091463,Truffle Gift Box,2023-09-14,14.5,3.31,91.58,229,757.99
170546,ORD-047942,85% Dark Bar,2023-09-14,14.0,3.52,67.94,141,496.32
170596,ORD-144765,70% Dark Bar,2023-09-14,13.4,3.83,55.43,178,681.74
170615,ORD-129010,70% Dark Bar,2023-09-14,11.32,11.05,50.29,56,618.8000000000001
170633,ORD-034989,70% Dark Bar,2023-09-15,22.0,15.55,61.41,66,1026.3
170634,ORD-150498,70% Dark Bar,2023-09-15,16.9,4.12,141.22,241,992.9200000000001
170640,ORD-059300,70% Dark Bar,2023-09-15,14.6,13.13,241.92,140,1838.2
170643,ORD-085509,Truffle Gift Box,2023-09-15,22.9,2.43,159.42,507,1232.01
170655,ORD-135311,70% Dark Bar,2023-09-15,14.9,3.05,48.59,239,728.9499999999999
170677,ORD-084596,70% Dark Bar,2023-09-15,19.2,18.28,42.85,34,621.52
170683,ORD-031516,Almond Crunch Bar,2023-09-15,15.0,3.45,50.24,186,641.7
170755,ORD-128517,Milk Classic Bar,2023-09-15,3.2,3.4,59.36,137,465.8
170756,ORD-054373,70% Dark Bar,2023-09-15,12.9,11.23,65.23,65,729.95
170785,ORD-188492,Pralines Gift Box,2023-09-15,14.6,13.34,41.42,48,640.3199999999999
170816,ORD-143551,Truffle Gift Box,2023-09-15,15.2,2.91,60.78,984,2863.44
170865,ORD-163389,Milk Classic Bar,2023-09-15,6.5,3.29,238.7,337,1108.73
170869,ORD-002827,Mixed Assortment Box,2023-09-15,8.8,3.4,114.64,331,1125.3999999999999
170871,ORD-138857,White Choco Bar,2023-09-15,16.5,17.42,51.72,172,2996.2400000000002
170872,ORD-182667,Mint Dark Bar,2023-09-15,5.1,3.18,308.96,269,855.4200000000001
170889,ORD-052847,70% Dark Bar,2023-09-15,12.2,3.05,67.21,192,585.5999999999999
170900,ORD-116822,Truffle Gift Box,2023-09-16,10.8,13.22,47.6,81,1070.8200000000002
170927,ORD-184491,Pralines Gift Box,2023-09-16,7.2,3.08,108.91,184,566.72
170933,ORD-025518,70% Dark Bar,2023-09-16,5.1,3.35,99.27,190,636.5
170948,ORD-181002,Milk Classic Bar,2023-09-16,17.9,3.28,63.94,196,642.88
170991,ORD-190230,White Choco Bar,2023-09-16,8.7,6.604827586206897,82.96,168,1109.6110344827587
171015,ORD-034955,Truffle Gift Box,2023-09-16,10.7,3.35,68.88,333,1115.55
171034,ORD-003568,70% Dark Bar,2023-09-16,1.2,2.78,20.07,92,255.76
171037,ORD-172551,Mixed Assortment Box,2023-09-16,23.3,3.09,439.13,480,1483.1999999999998
171062,ORD-056268,70% Dark Bar,2023-09-16,14.6,3.37,123.47,220,741.4
171068,ORD-038902,70% Dark Bar,2023-09-16,7.3,18.77,47.06,39,732.03
171081,ORD-130088,85% Dark Bar,2023-09-16,8.3,2.63,76.23,181,476.03
171136,ORD-074705,Mixed Assortment Box,2023-09-16,18.8,2.8,94.0,512,1433.6
171142,ORD-170616,70% Dark Bar,2023-09-16,13.7,3.33,45.11,132,439.56
171159,ORD-177327,Choco Coins Bag,2023-09-16,27.2,2.83,28.66,374,1058.42
171170,ORD-100557,85% Dark Bar,2023-09-16,23.9,2.68,49.33,230,616.4000000000001
171171,ORD-000836,Almond Crunch Bar,2023-09-16,11.2,11.82,32.65,93,1099.26
171210,ORD-122379,Truffle Gift Box,2023-09-17,8.0,3.24,188.87,380,1231.2
171212,ORD-183165,70% Dark Bar,2023-09-17,5.8,3.32,88.57,208,690.56
171260,ORD-198837,70% Dark Bar,2023-09-17,12.3,11.32,62.77,67,758.44
171262,ORD-176094,Mixed Assortment Box,2023-09-17,1.2,3.28,102.01,242,793.76
171267,ORD-158220,Hazelnut Milk Bar,2023-09-17,12.5,3.26,80.61,198,645.4799999999999
171269,ORD-154561,70% Dark Bar,2023-09-17,8.9,3.17,56.01,187,592.79
171279,ORD-041891,Truffle Gift Box,2023-09-17,17.9,3.3,103.34,264,871.1999999999999
171286,ORD-105125,Salted Caramel Bar,2023-09-17,26.1,11.45,109.92,97,1110.6499999999999
171290,ORD-034437,85% Dark Bar,2023-09-17,3.1,3.64,81.64,109,396.76
171291,ORD-069112,70% Dark Bar,2023-09-17,13.6,2.73,73.65,236,644.28
171297,ORD-158691,Almond Crunch Bar,2023-09-17,24.1,2.58,244.15,602,1553.16
171302,ORD-100286,Truffle Gift Box,2023-09-17,12.2,3.17,309.43,790,2504.2999999999997
171318,ORD-022965,70% Dark Bar,2023-09-17,14.8,3.42,33.68,104,355.68
171320,ORD-094185,Mint Dark Bar,2023-09-17,13.6,3.24,151.51,222,719.2800000000001
171335,ORD-023798,70% Dark Bar,2023-09-17,15.4,14.26,110.43,78,1112.28
171343,ORD-181136,70% Dark Bar,2023-09-17,14.9,12.47,61.81,88,1097.3600000000001
171352,ORD-004434,Mixed Assortment Box,2023-09-17,6.1,3.35,48.51,283,948.0500000000001
171354,ORD-137917,Mixed Assortment Box,2023-09-17,27.0,3.7,23.26,240,888.0
171363,ORD-167803,Almond Crunch Bar,2023-09-17,19.4,12.95,189.53,174,2253.2999999999997
171380,ORD-148323,Choco Coins Bag,2023-09-17,17.1,3.38,58.62,247,834.86
171403,ORD-146352,Mixed Assortment Box,2023-09-17,19.1,10.61,111.87,235,2493.35
171422,ORD-139999,70% Dark Bar,2023-09-17,31.6,2.59,82.45,328,849.52
171428,ORD-192319,Truffle Gift Box,2023-09-17,13.8,3.24,239.79,464,1503.3600000000001
171437,ORD-106538,Truffle Gift Box,2023-09-17,16.7,3.03,154.26,471,1427.1299999999999
171472,ORD-144231,85% Dark Bar,2023-09-18,2.2,3.61,108.12,134,483.74
171543,ORD-176008,Pralines Gift Box,2023-09-18,11.8,12.24,154.43,109,1334.16
171548,ORD-113226,Almond Crunch Bar,2023-09-18,10.8,16.57,98.05,69,1143.33
171551,ORD-149833,Milk Classic Bar,2023-09-18,10.22,3.23,177.77,290,936.7
171552,ORD-125259,Truffle Gift Box,2023-09-18,15.2,2.67,51.83,252,672.84
171567,ORD-096899,Almond Crunch Bar,2023-09-18,24.4,16.75,101.14,131,2194.25
171584,ORD-001242,Hazelnut Milk Bar,2023-09-18,9.6,16.72,57.93,16,267.52
171624,ORD-008391,70% Dark Bar,2023-09-18,13.4,3.54,76.55,216,764.64
171638,ORD-022809,85% Dark Bar,2023-09-18,7.3,12.0,120.19,102,1224.0
171639,ORD-155282,Salted Caramel Bar,2023-09-18,9.8,3.14,111.06,334,1048.76
171660,ORD-040433,Salted Caramel Bar,2023-09-18,6.0,13.26,96.57,87,1153.62
171675,ORD-052273,70% Dark Bar,2023-09-18,10.3,2.88,45.92,175,504.0
171679,ORD-196225,White Choco Bar,2023-09-18,14.7,3.75,62.99,215,806.25
171711,ORD-043881,Mixed Assortment Box,2023-09-18,11.6,2.65,112.0,540,1431.0
171718,ORD-103830,70% Dark Bar,2023-09-18,12.2,11.78,73.83,88,1036.6399999999999
171731,ORD-179571,70% Dark Bar,2023-09-18,20.3,3.28,153.99,378,1239.84
171748,ORD-157360,Truffle Gift Box,2023-09-19,15.0,3.67,52.39,172,631.24
171763,ORD-172020,70% Dark Bar,2023-09-19,11.2,3.51,161.48,219,768.6899999999999
171768,ORD-026944,Mint Dark Bar,2023-09-19,6.7,3.02,188.38,313,945.26
171774,ORD-178292,70% Dark Bar,2023-09-19,22.5,17.76,97.62,73,1296.48
171778,ORD-031078,Truffle Gift Box,2023-09-19,5.8,4.19,78.82,208,871.5200000000001
171864,ORD-198101,70% Dark Bar,2023-09-19,8.2,3.44,106.74,195,670.8
171890,ORD-185454,Truffle Gift Box,2023-09-19,10.3,3.05,54.27,238,725.9
171910,ORD-050590,Mixed Assortment Box,2023-09-19,18.9,3.17,48.74,388,1229.96
171912,ORD-146119,Choco Coins Bag,2023-09-19,6.2,3.41,98.0,492,1677.72
171914,ORD-009462,Milk Classic Bar,2023-09-19,4.5,3.76,40.52,113,424.88
171923,ORD-085304,70% Dark Bar,2023-09-19,10.1,11.57,46.83,63,728.91
171925,ORD-007707,Truffle Gift Box,2023-09-19,3.2,3.28,42.78,212,695.36
171928,ORD-133845,85% Dark Bar,2023-09-19,11.3,2.63,75.32,226,594.38
171939,ORD-125563,70% Dark Bar,2023-09-19,19.0,3.02,140.35,292,881.84
171977,ORD-166865,Hazelnut Milk Bar,2023-09-19,18.5,2.97,85.84,224,665.2800000000001
171981,ORD-010134,Mixed Assortment Box,2023-09-19,10.2,13.2,29.24,87,1148.3999999999999
171983,ORD-169728,70% Dark Bar,2023-09-19,11.5,2.71,88.99,238,644.98
171985,ORD-082149,85% Dark Bar,2023-09-19,8.9,18.85,75.59,48,904.8000000000001
171992,ORD-076480,70% Dark Bar,2023-09-19,6.6,12.38,34.38,37,458.06
171998,ORD-090832,Mixed Assortment Box,2023-09-19,29.0,3.4,76.0,509,1730.6
172067,ORD-113931,Mixed Assortment Box,2023-09-20,6.0,3.56,314.56,810,2883.6
172081,ORD-182874,Pralines Gift Box,2023-09-20,9.4,18.24,48.12,49,893.7599999999999
172090,ORD-132809,Truffle Gift Box,2023-09-20,14.6,11.04,84.91,122,1346.8799999999999
172091,ORD-184214,Milk Classic Bar,2023-09-20,1.9,2.95,39.59,141,415.95000000000005
172131,ORD-181418,Truffle Gift Box,2023-09-20,6.8,14.06,45.71,74,1040.44
172166,ORD-102971,Pralines Gift Box,2023-09-20,8.7,4.23,67.42,165,697.95
