,Order_ID,Product,Order_Date,Discount_Pct,Price_per_Box,Marketing_Spend,Boxes_Shipped,Amount
139888,ORD-034014,Hazelnut Milk Bar,2023-05-25,17.2,3.03,143.23,238,721.14
139910,ORD-067711,Truffle Gift Box,2023-05-25,3.2,2.61,36.98,121,315.81
139987,ORD-064419,70% Dark Bar,2023-05-25,14.5,3.46,80.83,124,429.04
140012,ORD-008860,Pralines Gift Box,2023-05-25,21.1,3.21,62.8,170,545.7
140014,ORD-052715,Hazelnut Milk Bar,2023-05-25,15.4,11.5,107.5,69,793.5
140017,ORD-088620,70% Dark Bar,2023-05-25,16.6,3.09,94.64,143,441.87
140047,ORD-147433,Pralines Gift Box,2023-05-25,3.7,3.17,116.64,116,367.71999999999997
140055,ORD-101795,Hazelnut Milk Bar,2023-05-25,9.6,3.08,61.58,82,252.56
140061,ORD-008410,70% Dark Bar,2023-05-25,20.2,2.69,79.32,180,484.2
140093,ORD-016581,70% Dark Bar,2023-05-25,10.0,3.33,71.25,131,436.23
140108,ORD-067088,Mixed Assortment Box,2023-05-25,13.7,2.54,217.4,738,1874.52
140222,ORD-030195,Truffle Gift Box,2023-05-26,3.6,2.66,83.51,350,931.0
140230,ORD-188986,70% Dark Bar,2023-05-26,8.7,2.5,89.26,213,532.5
140254,ORD-121570,Hazelnut Milk Bar,2023-05-26,14.7,13.05,67.42,46,600.3000000000001
140289,ORD-109112,Almond Crunch Bar,2023-05-26,10.0,3.57,37.36,189,674.73
140322,ORD-013113,Almond Crunch Bar,2023-05-26,25.6,3.61,84.93,307,1108.27
140329,ORD-139235,Truffle Gift Box,2023-05-26,9.5,3.57,37.09,120,428.4
140330,ORD-178217,Truffle Gift Box,2023-05-26,11.6,3.27,222.88,318,1039.86
140341,ORD-139265,Milk Classic Bar,2023-05-26,14.2,16.95,104.9,53,898.3499999999999
140373,ORD-183486,Mixed Assortment Box,2023-05-26,10.9,3.22,74.36,299,962.7800000000001
140383,ORD-171398,Milk Classic Bar,2023-05-26,9.3,3.16,65.04,156,492.96000000000004
140423,ORD-166875,Almond Crunch Bar,2023-05-27,5.3,18.08,62.15,42,759.3599999999999
140455,ORD-032046,Mixed Assortment Box,2023-05-27,18.2,2.99,57.33,322,962.7800000000001
140490,ORD-045399,Truffle Gift Box,2023-05-27,14.0,4.05,68.07,171,692.55
140576,ORD-136203,70% Dark Bar,2023-05-27,25.4,3.4,110.05,179,608.6
140606,ORD-126651,70% Dark Bar,2023-05-27,8.0,3.03,83.44,122,369.65999999999997
140711,ORD-036932,Mixed Assortment Box,2023-05-28,26.3,2.64,66.68,459,1211.76
140734,ORD-028456,Truffle Gift Box,2023-05-28,2.4,11.83,75.17,53,626.99
140740,ORD-081012,Pralines Gift Box,2023-05-28,8.2,3.44,61.47,128,440.32
140762,ORD-174351,70% Dark Bar,2023-05-28,12.4,3.0,37.46,99,297.0
140789,ORD-179679,70% Dark Bar,2023-05-28,14.6,2.64,91.05,148,390.72
140814,ORD-154505,70% Dark Bar,2023-05-28,17.1,12.1,38.49,74,895.4
140820,ORD-056733,Milk Classic Bar,2023-05-28,15.4,2.95,51.07,123,362.85
140845,ORD-185201,70% Dark Bar,2023-05-28,2.9,18.65,81.57,35,652.75
140851,ORD-173632,Mixed Assortment Box,2023-05-28,7.5,3.38,150.87,827,2795.2599999999998
140857,ORD-140630,Mixed Assortment Box,2023-05-28,13.8,2.8,104.26,305,854.0
140884,ORD-195377,85% Dark Bar,2023-05-28,12.0,3.27,328.17,213,696.51
140921,ORD-060236,Mint Dark Bar,2023-05-28,16.4,3.34,36.86,69,230.45999999999998
140958,ORD-106494,70% Dark Bar,2023-05-29,21.3,2.84,40.04,205,582.1999999999999
140987,ORD-115198,Milk Classic Bar,2023-05-29,9.7,3.17,174.43,188,595.96
140990,ORD-087684,Pralines Gift Box,2023-05-29,14.2,12.81,61.02,46,589.26
141012,ORD-176797,Mint Dark Bar,2023-05-29,11.1,18.17,84.08,27,490.59000000000003
141014,ORD-122766,Milk Classic Bar,2023-05-29,23.82,3.1,33.62,-106,-328.6
141035,ORD-058582,70% Dark Bar,2023-05-29,13.6,2.83,55.58,130,367.90000000000003
141057,ORD-059634,Milk Classic Bar,2023-05-29,19.5,3.39,65.47,114,386.46000000000004
141087,ORD-152249,70% Dark Bar,2023-05-29,5.3,3.02,37.28,109,329.18
141092,ORD-041175,Pralines Gift Box,2023-05-29,13.908275862068967,3.16,38.59,145,458.20000000000005
141106,ORD-012248,Truffle Gift Box,2023-05-29,4.1,4.41,40.83,84,370.44
141111,ORD-126753,85% Dark Bar,2023-05-29,25.5,11.23,113.81,92,1033.16
141130,ORD-089794,Mint Dark Bar,2023-05-29,10.1,2.67,561.51,347,926.49
141132,ORD-186976,Milk Classic Bar,2023-05-29,15.3,3.99,256.99,174,694.26
141133,ORD-160885,Salted Caramel Bar,2023-05-29,4.9,3.29,95.05,150,493.5
141144,ORD-182109,70% Dark Bar,2023-05-29,12.9,3.01,19.56,69,207.69
141149,ORD-122639,Mint Dark Bar,2023-05-29,14.4,3.26,110.0,124,404.23999999999995
141186,ORD-032236,Milk Classic Bar,2023-05-29,13.6,2.57,54.78,-119,-305.83
141197,ORD-117970,Mixed Assortment Box,2023-05-29,13.3,13.47,232.21,161,2168.67
141200,ORD-062115,70% Dark Bar,2023-05-29,28.2,11.98,64.79,73,874.5400000000001
141212,ORD-064522,70% Dark Bar,2023-05-29,11.3,3.11,86.62,115,357.65
141243,ORD-011265,Mixed Assortment Box,2023-05-30,27.6,12.49,42.16,156,1948.44
141289,ORD-080912,Mint Dark Bar,2023-05-30,1.1,2.74,75.23,104,284.96000000000004
141313,ORD-092319,70% Dark Bar,2023-05-30,16.2,2.84,225.04,197,559.48
141321,ORD-061110,85% Dark Bar,2023-05-30,8.7,3.25,85.28,112,364.0
141382,ORD-128843,Mixed Assortment Box,2023-05-30,15.0,3.09,245.77,548,1693.32
141396,ORD-093597,Hazelnut Milk Bar,2023-05-30,20.9,15.25,72.67,51,777.75
141397,ORD-104838,70% Dark Bar,2023-05-30,9.9,2.77,59.99,153,423.81
141424,ORD-155747,Pralines Gift Box,2023-05-30,14.4,12.17,78.79,54,657.18
141425,ORD-011044,Choco Coins Bag,2023-05-30,22.1,3.9,189.02,307,1197.3
141426,ORD-073178,Milk Classic Bar,2023-05-30,4.2,3.51,29.7,126,442.26
141448,ORD-197353,Choco Coins Bag,2023-05-30,8.62,3.13,79.05,223,697.99
141454,ORD-131030,Truffle Gift Box,2023-05-30,14.2,11.98,59.52,57,682.86
141532,ORD-165374,70% Dark Bar,2023-05-31,20.2,3.33,85.91,385,1282.05
141544,ORD-134047,Truffle Gift Box,2023-05-31,13.0,2.92,106.43,295,861.4
141581,ORD-069731,70% Dark Bar,2023-05-31,10.0,3.04,59.21,111,337.44
141595,ORD-061671,Almond Crunch Bar,2023-05-31,13.9,3.19,121.27,234,746.46
141616,ORD-170045,Truffle Gift Box,2023-05-31,14.1,16.3,113.24,57,929.1
141658,ORD-089381,Mint Dark Bar,2023-05-31,13.4,3.89,84.55,115,447.35
141670,ORD-165454,Salted Caramel Bar,2023-05-31,10.3,3.61,45.15,150,541.5
141699,ORD-105899,70% Dark Bar,2023-05-31,10.3,12.33,198.73,83,1023.39
141728,ORD-104566,85% Dark Bar,2023-05-31,12.2,3.01,36.47,118,355.17999999999995
141746,ORD-180194,70% Dark Bar,2023-05-31,9.9,3.38,78.17,123,415.74
141814,ORD-157834,70% Dark Bar,2023-06-01,7.1,3.35,90.79,184,616.4
141837,ORD-140684,70% Dark Bar,2023-06-01,4.7,2.94,56.81,104,305.76
141847,ORD-115257,Mint Dark Bar,2023-06-01,16.1,3.21,34.2,82,263.21999999999997
141894,ORD-115780,Pralines Gift Box,2023-06-01,19.0,2.71,134.58,435,1178.85
141913,ORD-094568,Truffle Gift Box,2023-06-01,20.2,3.09,261.47,589,1820.01
141921,ORD-106224,Truffle Gift Box,2023-06-01,10.6,3.31,53.28,153,506.43
141991,ORD-167024,70% Dark Bar,2023-06-01,16.9,16.59,42.21,15,248.85
142028,ORD-178239,85% Dark Bar,2023-06-01,10.3,3.89,77.21,186,723.5400000000001
142031,ORD-106990,Pralines Gift Box,2023-06-01,5.2,2.86,36.27,122,348.91999999999996
142062,ORD-026025,White Choco Bar,2023-06-02,15.9,16.46,117.26,69,1135.74
142099,ORD-133580,Almond Crunch Bar,2023-06-02,3.6,11.99,34.71,45,539.55
142108,ORD-007608,70% Dark Bar,2023-06-02,16.6,4.01,199.77,289,1158.8899999999999
142128,ORD-046429,70% Dark Bar,2023-06-02,16.8,3.24,29.95,82,265.68
142132,ORD-001539,70% Dark Bar,2023-06-02,15.8,17.63,15.59,22,387.85999999999996
142141,ORD-036148,70% Dark Bar,2023-06-02,6.7,12.48,47.04,47,586.5600000000001
142148,ORD-036680,70% Dark Bar,2023-06-02,1.9,3.59,62.1,104,373.36
142168,ORD-137545,Milk Classic Bar,2023-06-02,24.82,3.03,227.36,219,663.5699999999999
142199,ORD-077208,70% Dark Bar,2023-06-02,5.5,2.76,144.96,250,690.0
142256,ORD-172577,85% Dark Bar,2023-06-02,15.9,3.22,244.32,294,946.6800000000001
142332,ORD-127229,70% Dark Bar,2023-06-03,6.37,2.83,92.09,169,478.27000000000004
142352,ORD-055294,70% Dark Bar,2023-06-03,8.1,18.67,77.39,28,522.76
142442,ORD-089507,Almond Crunch Bar,2023-06-03,23.2,2.59,111.8,289,748.51
142453,ORD-145168,Mixed Assortment Box,2023-06-03,11.8,3.14,61.93,248,778.72
142454,ORD-032814,Truffle Gift Box,2023-06-03,8.0,2.79,92.45,245,683.55
142458,ORD-078773,Milk Classic Bar,2023-06-03,5.6,3.18,173.34,270,858.6
142460,ORD-105804,Mixed Assortment Box,2023-06-03,13.4,2.47,83.87,383,946.0100000000001
142465,ORD-080773,70% Dark Bar,2023-06-03,7.1,2.63,142.97,160,420.79999999999995
142477,ORD-158514,Hazelnut Milk Bar,2023-06-03,16.4,11.63,124.35,66,767.58
142508,ORD-001240,Truffle Gift Box,2023-06-03,10.2,3.15,63.84,132,415.8
142535,ORD-074849,Salted Caramel Bar,2023-06-03,19.7,11.31,199.93,127,1436.3700000000001
142539,ORD-173621,Almond Crunch Bar,2023-06-03,14.2,2.71,205.08,399,1081.29
142544,ORD-120277,Salted Caramel Bar,2023-06-03,29.1,3.41,65.65,242,825.22
142557,ORD-076773,70% Dark Bar,2023-06-03,17.2,18.37,229.29,53,973.61
142560,ORD-008720,85% Dark Bar,2023-06-03,13.2,16.39,20.88,22,360.58000000000004
142598,ORD-163738,Milk Classic Bar,2023-06-04,13.6,19.77,29.37,25,494.25
142660,ORD-008629,Pralines Gift Box,2023-06-04,18.2,3.44,58.29,146,502.24
142664,ORD-155635,70% Dark Bar,2023-06-04,27.6,2.04,96.04,244,497.76
142695,ORD-124241,70% Dark Bar,2023-06-04,16.3,3.23,122.42,168,542.64
142704,ORD-193401,Mixed Assortment Box,2023-06-04,21.9,3.61,118.13,485,1750.85
142729,ORD-085246,70% Dark Bar,2023-06-04,17.0,12.54,60.01,58,727.3199999999999
142731,ORD-092778,Mixed Assortment Box,2023-06-04,9.5,2.9,50.21,232,672.8
142900,ORD-186122,70% Dark Bar,2023-06-05,13.1,4.19,36.13,72,301.68
143047,ORD-164696,Mint Dark Bar,2023-06-05,11.0,12.44,80.46,46,572.24
143054,ORD-032495,Truffle Gift Box,2023-06-05,9.9,3.1,56.19,192,595.2
143094,ORD-058028,85% Dark Bar,2023-06-05,15.9,2.96,37.71,100,296.0
143097,ORD-004822,70% Dark Bar,2023-06-05,22.21,4.03,41.61,109,439.27000000000004
143147,ORD-148780,Truffle Gift Box,2023-06-06,14.0,12.73,150.41,102,1298.46
143204,ORD-118363,70% Dark Bar,2023-06-06,19.3,12.45,245.15,86,1070.7
143205,ORD-059113,Mixed Assortment Box,2023-06-06,11.8,2.7,65.19,358,966.6
143334,ORD-107019,Truffle Gift Box,2023-06-06,4.7,13.49,95.2,67,903.83
143343,ORD-161578,70% Dark Bar,2023-06-06,5.4,2.97,85.03,120,356.40000000000003
143357,ORD-048510,70% Dark Bar,2023-06-06,18.8,2.55,158.4,256,652.8
143555,ORD-136719,Milk Classic Bar,2023-06-07,7.9,2.99,32.33,76,227.24
143560,ORD-035894,Choco Coins Bag,2023-06-07,4.3,3.15,195.98,403,1269.45
143564,ORD-125756,Truffle Gift Box,2023-06-07,15.1,3.38,44.17,162,547.56
143574,ORD-011851,70% Dark Bar,2023-06-07,11.0,16.19,45.47,31,501.89000000000004
143577,ORD-090788,70% Dark Bar,2023-06-07,8.7,3.04,23.12,28,85.12
143582,ORD-020238,White Choco Bar,2023-06-07,3.03,3.28,271.34,328,1075.84
143583,ORD-087623,70% Dark Bar,2023-06-07,15.9,3.37,37.07,78,262.86
143586,ORD-011398,85% Dark Bar,2023-06-07,7.8,17.3,122.29,26,449.8
143623,ORD-120103,Mixed Assortment Box,2023-06-07,11.3,4.25,97.3,285,1211.25
143629,ORD-150024,Truffle Gift Box,2023-06-07,11.1,3.3,355.305309287963,322,1062.6
143633,ORD-145600,Mixed Assortment Box,2023-06-07,13.7,3.53,65.65,264,931.92
143693,ORD-086566,Almond Crunch Bar,2023-06-08,22.9,3.01,240.67,438,1318.3799999999999
143700,ORD-023775,70% Dark Bar,2023-06-08,15.5,2.71,46.33,100,271.0
143715,ORD-025840,Truffle Gift Box,2023-06-08,18.9,3.24,93.29,287,929.8800000000001
143717,ORD-017794,Milk Classic Bar,2023-06-08,21.8,11.39,28.96,80,911.2
143722,ORD-094574,Mint Dark Bar,2023-06-08,4.5,3.15,69.93,87,274.05
143763,ORD-193465,70% Dark Bar,2023-06-08,18.5,15.97,53.65,37,590.89
143766,ORD-033419,Almond Crunch Bar,2023-06-08,4.4,2.99,123.49,185,553.1500000000001
143858,ORD-065082,85% Dark Bar,2023-06-08,9.5,3.26,58.9,616,2008.1599999999999
143859,ORD-065074,Milk Classic Bar,2023-06-08,1.0,3.17,74.82,130,412.09999999999997
143860,ORD-016664,70% Dark Bar,2023-06-08,13.0,12.48,51.78,-56,-698.88
143866,ORD-093362,Mixed Assortment Box,2023-06-08,11.9,3.26,75.45,235,766.0999999999999
143873,ORD-188063,Mint Dark Bar,2023-06-08,24.6,2.97,57.84,143,424.71000000000004
143902,ORD-023777,70% Dark Bar,2023-06-08,8.7,2.54,81.91,143,363.22
143906,ORD-043582,Milk Classic Bar,2023-06-08,6.7,16.56,313.43,50,827.9999999999999
143944,ORD-011158,70% Dark Bar,2023-06-09,19.7,15.0,53.64,37,555.0
143979,ORD-186479,70% Dark Bar,2023-06-09,20.3,4.27,109.11,169,721.6299999999999
143990,ORD-047727,Almond Crunch Bar,2023-06-09,12.1,3.32,40.77,156,517.92
144026,ORD-108617,Mixed Assortment Box,2023-06-09,9.5,3.62,77.95,358,1295.96
144088,ORD-193125,85% Dark Bar,2023-06-09,25.5,3.67,230.94,373,1368.91
144101,ORD-123492,Milk Classic Bar,2023-06-09,10.8,3.05,71.6,120,366.0
144103,ORD-154118,Pralines Gift Box,2023-06-09,32.2,2.33,90.07,266,619.78
144105,ORD-003263,Almond Crunch Bar,2023-06-09,24.9,3.53,86.08,214,755.42
144124,ORD-029675,Milk Classic Bar,2023-06-09,3.7,2.75,114.59,170,467.5
144270,ORD-095800,Truffle Gift Box,2023-06-10,15.2,2.55,63.2,293,747.15
144301,ORD-003899,70% Dark Bar,2023-06-10,3.6,4.12,99.65,172,708.64
144318,ORD-026191,85% Dark Bar,2023-06-10,12.5,11.4,91.37,48,547.2
144377,ORD-038096,Truffle Gift Box,2023-06-10,17.4,4.04,36.1,250,1010.0
144386,ORD-054839,70% Dark Bar,2023-06-10,4.9,2.92,83.27,150,438.0
144396,ORD-156929,White Choco Bar,2023-06-10,2.9,3.29,267.12,266,875.14
144423,ORD-116662,Hazelnut Milk Bar,2023-06-10,4.3,2.79,117.42,109,304.11
144489,ORD-056177,Milk Classic Bar,2023-06-11,3.8,2.92,100.6,140,408.8
144529,ORD-012711,70% Dark Bar,2023-06-11,13.4,3.39,54.69,169,572.91
144628,ORD-123047,70% Dark Bar,2023-06-11,20.1,3.39,33.07,187,633.9300000000001
144633,ORD-118458,Mixed Assortment Box,2023-06-11,16.8,12.43,63.58,237,2945.91
144683,ORD-130686,White Choco Bar,2023-06-11,15.7,3.17,186.13,299,947.8299999999999
144711,ORD-065237,Salted Caramel Bar,2023-06-11,4.8,11.01,96.35,94,1034.94
144873,ORD-003335,70% Dark Bar,2023-06-12,15.5,13.29,106.22,82,1089.78
144905,ORD-098653,70% Dark Bar,2023-06-12,15.9,3.55,103.69,232,823.5999999999999
144941,ORD-147642,Milk Classic Bar,2023-06-12,22.9,3.13,75.87,280,876.4
144969,ORD-144962,70% Dark Bar,2023-06-12,9.9,3.23,55.94,181,584.63
144971,ORD-181516,Truffle Gift Box,2023-06-12,22.0,2.97,129.21,372,1104.8400000000001
144981,ORD-179520,Truffle Gift Box,2023-06-12,19.1,3.7,86.11,407,1505.9
144998,ORD-024896,Hazelnut Milk Bar,2023-06-12,12.0,2.84,69.66,209,593.56
145109,ORD-153842,70% Dark Bar,2023-06-13,14.1,2.59,61.91,118,305.62
145193,ORD-051191,70% Dark Bar,2023-06-13,21.0,3.35,109.75,194,649.9
145207,ORD-121229,70% Dark Bar,2023-06-13,18.9,3.13,204.26,195,610.35
145249,ORD-182659,70% Dark Bar,2023-06-13,19.1,3.0,53.41,150,450.0
145314,ORD-157943,Mixed Assortment Box,2023-06-14,5.2,2.97,83.76,258,766.2600000000001
145315,ORD-127107,70% Dark Bar,2023-06-14,2.1,3.96,115.46,104,411.84
145366,ORD-081875,Salted Caramel Bar,2023-06-14,19.6,3.15,47.71,154,485.09999999999997
145370,ORD-007799,Truffle Gift Box,2023-06-14,21.3,2.97,99.38,258,766.2600000000001
145394,ORD-067873,Mixed Assortment Box,2023-06-14,23.1,2.96,169.45,254,751.84
145408,ORD-165086,Pralines Gift Box,2023-06-14,8.8,2.6,74.33,184,478.40000000000003
145489,ORD-069227,Pralines Gift Box,2023-06-14,19.7,2.75,57.39,168,462.0
145497,ORD-115088,Mint Dark Bar,2023-06-14,15.0,12.34,46.1,31,382.54
145510,ORD-131516,Milk Classic Bar,2023-06-14,18.5,3.2,109.49,156,499.20000000000005
145566,ORD-158449,70% Dark Bar,2023-06-15,5.2,18.27,66.43,13,237.51
145642,ORD-126763,70% Dark Bar,2023-06-15,9.9,11.53,104.32,62,714.86
145647,ORD-075646,Mixed Assortment Box,2023-06-15,16.38,3.35,36.96,188,629.8000000000001
145675,ORD-063349,Truffle Gift Box,2023-06-15,9.9,3.53,97.06,233,822.49
145682,ORD-161386,70% Dark Bar,2023-06-15,10.3,3.46,87.22,110,380.6
145698,ORD-183238,70% Dark Bar,2023-06-15,13.9,3.15,22.8,97,305.55
145708,ORD-030399,70% Dark Bar,2023-06-15,4.0,3.15,137.98,172,541.8
145737,ORD-093218,Milk Classic Bar,2023-06-15,10.2,17.21,62.21,-34,-585.14
145795,ORD-137061,Mint Dark Bar,2023-06-15,14.8,3.58,63.71,116,415.28000000000003
145825,ORD-022760,Truffle Gift Box,2023-06-15,23.5,3.11,13.89,79,245.69
145856,ORD-063704,Truffle Gift Box,2023-06-16,10.8,4.15,49.79,164,680.6
145859,ORD-130041,Milk Classic Bar,2023-06-16,3.9,3.21,49.01,122,391.62
145874,ORD-088854,Mint Dark Bar,2023-06-16,3.4,3.83,73.4,104,398.32
145887,ORD-101409,White Choco Bar,2023-06-16,12.5,3.21,56.83,121,388.40999999999997
145909,ORD-039648,85% Dark Bar,2023-06-16,19.8,11.38,125.28,108,1229.0400000000002
145910,ORD-156164,Truffle Gift Box,2023-06-16,1.5,3.64,62.2,138,502.32
145972,ORD-153468,Almond Crunch Bar,2023-06-16,14.5,2.8,114.13,248,694.4
145983,ORD-063005,70% Dark Bar,2023-06-16,7.7,3.38,31.67,83,280.53999999999996
146000,ORD-001967,Almond Crunch Bar,2023-06-16,8.5,2.63,90.54,326,857.38
146008,ORD-166320,Hazelnut Milk Bar,2023-06-16,26.2,2.75,113.45,482,1325.5
146039,ORD-002180,70% Dark Bar,2023-06-16,15.9,4.04,88.01,112,452.48
146093,ORD-089509,Milk Classic Bar,2023-06-16,10.5,3.08,139.37,149,458.92
146222,ORD-133107,White Choco Bar,2023-06-17,12.9,17.4,71.18,30,522.0
146278,ORD-173775,Mixed Assortment Box,2023-06-17,16.0,11.76,61.37,99,1164.24
146344,ORD-029526,Almond Crunch Bar,2023-06-17,8.5,17.51,152.59,59,1033.0900000000001
146359,ORD-030969,Almond Crunch Bar,2023-06-17,3.6,3.58,114.08,216,773.28
146376,ORD-042439,Truffle Gift Box,2023-06-17,7.8,19.57,28.38,32,626.24
146411,ORD-130775,Almond Crunch Bar,2023-06-18,7.0,3.19,38.91,165,526.35
146431,ORD-102880,Mint Dark Bar,2023-06-18,10.7,2.49,220.79,172,428.28000000000003
146433,ORD-140711,Mixed Assortment Box,2023-06-18,20.6,3.31,75.09,349,1155.19
146484,ORD-078762,70% Dark Bar,2023-06-18,23.9,3.3,180.74,207,683.0999999999999
146499,ORD-140717,White Choco Bar,2023-06-18,11.1,2.59,71.33,157,406.63
146504,ORD-094010,Milk Classic Bar,2023-06-18,16.0,2.81,127.59,171,480.51
146509,ORD-170524,70% Dark Bar,2023-06-18,5.34,13.44,73.57,34,456.96
146526,ORD-152416,Pralines Gift Box,2023-06-18,9.7,10.35,191.22,99,1024.6499999999999
146536,ORD-016821,Pralines Gift Box,2023-06-18,15.4,3.15,85.48,197,620.55
146582,ORD-009906,Mixed Assortment Box,2023-06-18,0.3,2.98,124.35,354,1054.92
146590,ORD-058759,Pralines Gift Box,2023-06-18,7.4,13.03,162.84,73,951.1899999999999
146648,ORD-126562,Pralines Gift Box,2023-06-18,7.5,3.11,25.07,78,242.57999999999998
146699,ORD-194048,Milk Classic Bar,2023-06-19,7.8,3.31,43.48,88,291.28000000000003
146722,ORD-099192,Mixed Assortment Box,2023-06-19,6.5,2.93,111.1,413,1210.0900000000001
146764,ORD-012419,Truffle Gift Box,2023-06-19,5.0,3.22,122.99,246,792.12
146780,ORD-122640,70% Dark Bar,2023-06-19,6.3,3.16,109.7,164,518.24
146845,ORD-035164,Milk Classic Bar,2023-06-19,9.2,17.78,88.58,41,728.98
146853,ORD-132678,70% Dark Bar,2023-06-19,3.6,3.34,14.76,52,173.68
146858,ORD-084524,70% Dark Bar,2023-06-19,24.4,3.17,87.49,246,779.8199999999999
146861,ORD-113407,Mixed Assortment Box,2023-06-19,27.2,2.96,83.46,521,1542.16
146875,ORD-183568,70% Dark Bar,2023-06-19,8.6,3.01,28.92,81,243.80999999999997
146942,ORD-110962,Truffle Gift Box,2023-06-20,3.5,3.47,40.93,109,378.23
146994,ORD-104427,Salted Caramel Bar,2023-06-20,16.8,2.78,68.35,156,433.67999999999995
147042,ORD-051860,Truffle Gift Box,2023-06-20,0.3,3.02,124.99,182,549.64
147099,ORD-016721,70% Dark Bar,2023-06-20,22.1,2.84,212.86,1020,2896.7999999999997
147106,ORD-176033,Choco Coins Bag,2023-06-20,18.6,11.87,196.58,162,1922.9399999999998
147126,ORD-055651,Mixed Assortment Box,2023-06-20,19.8,12.45,12.57,58,722.0999999999999
147194,ORD-110434,Truffle Gift Box,2023-06-21,21.3,2.85,38.4,157,447.45
147206,ORD-113443,Hazelnut Milk Bar,2023-06-21,16.7,11.45,41.63,41,469.45
147235,ORD-052267,Mixed Assortment Box,2023-06-21,3.0,2.83,160.14,481,1361.23
147289,ORD-087454,70% Dark Bar,2023-06-21,18.4,2.92,26.42,119,347.48
147305,ORD-069022,85% Dark Bar,2023-06-21,6.8,3.24,42.09,80,259.20000000000005
147317,ORD-040387,70% Dark Bar,2023-06-21,19.9,2.64,482.4655517110608,344,908.1600000000001
147324,ORD-176338,Mint Dark Bar,2023-06-21,4.0,3.42,63.86,83,283.86
147404,ORD-129585,70% Dark Bar,2023-06-21,2.99,3.57,20.03,63,224.91
147447,ORD-067187,Milk Classic Bar,2023-06-21,17.8,3.14,80.09,141,442.74
147460,ORD-139396,70% Dark Bar,2023-06-21,16.9,3.18,11.22,60,190.8
147489,ORD-190716,Truffle Gift Box,2023-06-22,15.8,2.83,78.43,112,316.96000000000004
147547,ORD-149628,70% Dark Bar,2023-06-22,9.2,18.97,96.35,37,701.89
147549,ORD-096220,Choco Coins Bag,2023-06-22,2.5,2.93,98.04,292,855.5600000000001
147550,ORD-071658,Salted Caramel Bar,2023-06-22,5.0,16.18,105.82,41,663.38
147554,ORD-190983,Pralines Gift Box,2023-06-22,16.6,4.03,123.25,222,894.6600000000001
147595,ORD-160586,White Choco Bar,2023-06-22,11.3,3.38,69.56,149,503.62
147643,ORD-066027,Truffle Gift Box,2023-06-22,13.5,2.69,24.61,535,1439.1499999999999
147740,ORD-114427,Mixed Assortment Box,2023-06-22,10.3,2.94,22.29,150,441.0
147778,ORD-130180,White Choco Bar,2023-06-23,10.9,3.39,95.37,156,528.84
147793,ORD-005538,Mixed Assortment Box,2023-06-23,20.3,3.64,68.42,275,1001.0
147817,ORD-152731,70% Dark Bar,2023-06-23,18.5,3.21,40.21,152,487.92
147834,ORD-008011,Mint Dark Bar,2023-06-23,8.9,2.7,102.17,114,307.8
147836,ORD-055983,Mixed Assortment Box,2023-06-23,17.3,17.26,97.72,102,1760.5200000000002
147848,ORD-159857,70% Dark Bar,2023-06-23,25.4,3.03,46.15,97,293.90999999999997
147866,ORD-010385,85% Dark Bar,2023-06-23,16.5,2.57,34.51,92,236.44
147870,ORD-193411,85% Dark Bar,2023-06-23,12.2,2.74,61.54,93,254.82000000000002
147894,ORD-055974,70% Dark Bar,2023-06-23,12.7,3.32,114.82,133,441.56
147917,ORD-014354,70% Dark Bar,2023-06-23,9.2,2.85,32.63,95,270.75
147938,ORD-016682,Milk Classic Bar,2023-06-23,23.7,3.62,81.95,205,742.1
147963,ORD-100236,Pralines Gift Box,2023-06-23,6.8,3.4,159.29,134,455.59999999999997
147988,ORD-043205,Mixed Assortment Box,2023-06-23,23.5,3.91,60.07,202,789.82
148002,ORD-039847,Mint Dark Bar,2023-06-23,6.4,3.05,38.95,75,228.75
148013,ORD-026000,70% Dark Bar,2023-06-24,6.1,3.4,55.68,79,268.59999999999997
148016,ORD-084543,70% Dark Bar,2023-06-24,11.4,3.99,203.56,231,921.69
148063,ORD-043138,70% Dark Bar,2023-06-24,9.6,3.22,148.21,163,524.86
148087,ORD-077685,Salted Caramel Bar,2023-06-24,6.4,3.09,163.94,181,559.29
148107,ORD-091566,85% Dark Bar,2023-06-24,15.3,3.11,190.67,133,413.63
148117,ORD-001594,85% Dark Bar,2023-06-24,14.375862068965516,3.14,71.49,101,317.14
148156,ORD-191262,70% Dark Bar,2023-06-24,26.4,12.13,47.61,54,655.0200000000001
148182,ORD-178493,Truffle Gift Box,2023-06-24,25.4,3.41,42.64,209,712.69
148310,ORD-020380,Salted Caramel Bar,2023-06-25,10.2,12.3,137.52,58,713.4000000000001
148321,ORD-087597,Mixed Assortment Box,2023-06-25,2.8,3.22,18.26,134,431.48
148335,ORD-112827,Mixed Assortment Box,2023-06-25,19.9,3.01,54.46,350,1053.5
148376,ORD-196276,70% Dark Bar,2023-06-25,2.8,3.4,106.76,113,384.2
148425,ORD-189644,Milk Classic Bar,2023-06-25,8.9,4.06,95.01,151,613.06
148489,ORD-114319,70% Dark Bar,2023-06-25,8.3,13.09,191.68,72,942.48
148496,ORD-184594,Milk Classic Bar,2023-06-25,3.5,2.88,64.61,70,201.6
148535,ORD-093394,70% Dark Bar,2023-06-25,6.6,3.03,125.0,144,436.32
